Date_diff,Nbr_items_per_wk,Expenditure_per_wk,Total_Exp_wk_perc,AVG_exp_item_per_wk,Bread_wk,Cooked_meats_wk,Raw_meats_wk,Eating_out_wk,Snacks_wk,Drinks_wk,Vegetables_wk,Fruit_wk,Cooking_base_wk,Dairy_produce_wk,Breakfast_wk,Transport_wk,Tech_and_services_wk,Cosmetics_and_selfcare_wk,House_and_kitchen_wk,target
-0.516809842676645,0.0051724886235437,-0.1892953053730064,-0.9545840348114688,-0.1716556516543607,-1.2656661843924348,-0.9525418157001588,0.2454466506610759,0.1270037687375276,-0.92728103487037,0.693098049085943,0.9445975529360148,-0.7621719420534724,0.1793380265237365,-1.1015512385981572,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,-0.3660546408931315,0
-0.516809842676645,0.3063262707054138,-0.2681962195767893,0.0678960021797505,-0.2206640452692896,0.5664030990927471,-0.3450297521328715,0.8989733018115014,-0.4275793547496764,-1.2012409256417242,1.0525431972659056,1.1381868511754043,-0.2207157359308862,0.1793380265237365,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,1.3636598426133562,-0.3660546408931315,0
-0.516809842676645,-0.5971350755401963,-0.2709735943454897,-0.1361223350320318,-0.1812395796600934,-0.3496315426498438,-0.3450297521328715,-0.4080800004893495,0.1270037687375276,-0.6533211440990158,-0.3852373954539446,0.3638296582178454,-0.7621719420534724,0.1793380265237365,-0.3380421790407043,0.1527631785142971,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,-0.3660546408931315,0
0.1528448496145567,0.9086338348691538,-0.274494210249476,-0.2923378721490767,-0.2381894436536896,1.482437740835338,0.2624823114344157,2.206026604112352,-0.4275793547496764,0.4425184189864014,0.3336529009059804,1.525365447654184,-0.2207157359308862,-0.4843139925330286,-0.3380421790407043,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,0.820682823214117,-0.3660546408931315,0
0.8224995419057586,-0.4465581844992613,-0.3711937937456342,0.6580326621325366,-0.2504457804093346,0.5664030990927471,-0.9525418157001588,0.2454466506610759,-0.4275793547496764,-1.2012409256417242,-1.1041276918138698,1.1381868511754043,-0.2207157359308862,0.1793380265237365,-0.3380421790407043,0.1527631785142971,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,-0.3660546408931315,1
-0.516809842676645,-0.8982888576220663,-0.3075097638379702,-0.6048854232284235,-0.185461800795435,-0.3496315426498438,0.2624823114344157,-0.4080800004893495,-0.4275793547496764,0.4425184189864014,-0.7446825436339072,-1.3784740259366624,0.3207404701916998,-0.4843139925330286,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.8082482349836,-0.3660546408931315,0
0.4876721957601576,-0.1454044024173912,-0.2370974457582432,-0.4042553043379763,-0.1878482229976545,-0.3496315426498438,0.2624823114344157,0.2454466506610759,0.1270037687375276,-0.3793612533276614,-0.3852373954539446,-0.023348938260934,0.3207404701916998,-0.4843139925330286,-0.3380421790407043,2.991341389205492,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,-0.3660546408931315,1
0.1528448496145567,-0.8982888576220663,-0.3959945768914936,1.4933061164582122,-0.2534864746426053,0.5664030990927471,0.2624823114344157,-0.4080800004893495,-0.4275793547496764,0.4425184189864014,-0.7446825436339072,-1.3784740259366624,-0.2207157359308862,-0.4843139925330286,1.952484999631654,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,0.820682823214117,-0.3660546408931315,1
-0.516809842676645,-1.0488657486630013,-0.1765037342551894,-0.4077941869872304,-0.0614020036709748,0.5664030990927471,0.2624823114344157,-1.061606651639775,-0.4275793547496764,-1.2012409256417242,-0.7446825436339072,0.1702403599784557,-0.7621719420534724,-0.4843139925330286,0.4254668805167484,0.1527631785142971,-0.2149791065956419,1.5683536132928195,-0.265271215584361,-0.3660546408931315,1
-0.516809842676645,-0.7477119665811314,-0.0275034456075895,-0.5004960112616509,0.0005528505239345,-1.2656661843924348,-0.9525418157001588,-1.061606651639775,-0.4275793547496764,-0.3793612533276614,-0.3852373954539446,0.1702403599784557,0.8621966763142859,0.1793380265237365,-1.1015512385981572,-0.5568813741585016,0.5523850068656413,-0.4820887354233417,-0.8082482349836,-0.3660546408931315,0
-0.516809842676645,0.9086338348691538,-0.1978230194515512,-0.9425614809692984,-0.21068285582041,-0.3496315426498438,0.2624823114344157,1.5524999529619268,-0.4275793547496764,-0.1054013625563072,0.3336529009059804,0.9445975529360148,-0.2207157359308862,4.161250140864327,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,-0.3660546408931315,0
-0.1819824965310441,1.4356529535124265,0.1342492962033385,-0.6199093149079962,-0.1204889378362767,0.5664030990927471,0.2624823114344157,0.8989733018115014,-0.4275793547496764,0.99043820052911,-0.025792247273982,1.3317761494147944,0.3207404701916998,-0.4843139925330286,0.4254668805167484,2.281696836532693,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,-0.3660546408931315,0
0.4876721957601576,-0.8230004121015989,-0.3507742215025135,0.4157661140770562,-0.2227137984580643,1.482437740835338,-0.9525418157001588,0.2454466506610759,-0.4275793547496764,-0.92728103487037,-0.7446825436339072,0.3638296582178454,-0.7621719420534724,-0.4843139925330286,-1.1015512385981572,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,0.820682823214117,-0.3660546408931315,1
0.1528448496145567,-0.5971350755401963,-0.3533168885442814,0.2528445917299224,-0.2344143048133058,-1.2656661843924348,-0.9525418157001588,-0.4080800004893495,-0.4275793547496764,0.4425184189864014,-0.3852373954539446,-0.6041168329791033,-0.2207157359308862,0.8429900455805017,-1.1015512385981572,1.5720522838598945,-0.2149791065956419,-0.4820887354233417,1.3636598426133562,-0.3660546408931315,0
0.4876721957601576,-0.0701159568969237,0.1699248706970668,-0.8499020542908996,0.013788355653548,-0.3496315426498438,0.2624823114344157,0.8989733018115014,-0.4275793547496764,-0.3793612533276614,-0.3852373954539446,-0.6041168329791033,3.0280215008046305,-0.4843139925330286,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,-0.3660546408931315,0
1.4921542341969602,-2.328769322510949,-0.458739775891428,4.406291215495889,-0.256012589851784,-1.2656661843924348,-0.9525418157001588,-1.7151333027902005,-0.4275793547496764,-0.6533211440990158,-1.1041276918138698,-1.3784740259366624,-0.7621719420534724,-0.4843139925330286,-1.1015512385981572,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.8082482349836,-0.3660546408931315,1
-0.516809842676645,-0.0701159568969237,-0.3228048840430664,-0.0729004288210285,-0.234797169149697,-0.3496315426498438,-0.3450297521328715,0.2454466506610759,-0.4275793547496764,1.2643980913004642,-0.3852373954539446,-0.023348938260934,-0.2207157359308862,-0.4843139925330286,-1.1015512385981572,1.5720522838598945,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,-0.3660546408931315,0
0.4876721957601576,-1.0488657486630013,-0.1765037342551894,0.20892561445944,-0.0614020036709748,0.5664030990927471,0.2624823114344157,-1.061606651639775,-0.4275793547496764,-1.2012409256417242,-0.7446825436339072,0.1702403599784557,-0.7621719420534724,-0.4843139925330286,0.4254668805167484,0.1527631785142971,-0.2149791065956419,1.5683536132928195,-0.265271215584361,-0.3660546408931315,1
0.1528448496145567,0.4569031617463488,-0.2306038653131129,0.1013167527344184,-0.2095061611289549,-0.3496315426498438,0.2624823114344157,-0.4080800004893495,-0.4275793547496764,-0.3793612533276614,-0.3852373954539446,-0.4105275347397136,1.9451090885594584,-0.4843139925330286,-0.3380421790407043,2.281696836532693,-0.2149791065956419,-0.4820887354233417,2.992590900811073,-0.3660546408931315,0
1.1573268880513594,-2.027615540429079,1.6962292189386132,-0.9495590771141464,5.508687572294474,-1.2656661843924348,-0.9525418157001588,-1.7151333027902005,0.6815868922247318,-0.6533211440990158,-1.1041276918138698,-1.3784740259366624,-0.7621719420534724,-0.4843139925330286,-1.1015512385981572,-0.5568813741585016,-0.2149791065956419,3.618795962008981,-0.8082482349836,-0.3660546408931315,0
-0.516809842676645,-1.6511733128267414,-0.3751838251034854,-0.6899915254931678,-0.1747176094836683,-1.2656661843924348,-0.9525418157001588,-1.7151333027902005,1.2361700157119355,-0.1054013625563072,0.3336529009059804,-1.3784740259366624,-0.2207157359308862,-0.4843139925330286,-1.1015512385981572,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.8082482349836,-0.3660546408931315,0
-0.1819824965310441,-0.8982888576220663,-0.3428332767412998,0.0319173550848888,-0.2126175392941064,1.482437740835338,-0.9525418157001588,0.8989733018115014,2.345336262686344,-1.2012409256417242,-0.7446825436339072,-0.6041168329791033,-0.7621719420534724,-0.4843139925330286,-0.3380421790407043,-0.5568813741585016,-0.2149791065956419,1.5683536132928195,0.277705803814878,-0.3660546408931315,0
-0.516809842676645,-0.8982888576220663,-0.3075097638379702,-0.719203730875113,-0.185461800795435,-0.3496315426498438,0.2624823114344157,-0.4080800004893495,-0.4275793547496764,0.4425184189864014,-0.7446825436339072,-1.3784740259366624,0.3207404701916998,-0.4843139925330286,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.8082482349836,-0.3660546408931315,0
-0.1819824965310441,-0.5971350755401963,0.4147641478420728,-0.791679379112189,0.2615884165089391,-1.2656661843924348,-0.9525418157001588,-0.4080800004893495,0.1270037687375276,-1.2012409256417242,-0.025792247273982,-0.023348938260934,-0.2207157359308862,0.8429900455805017,-1.1015512385981572,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.8082482349836,0.5285938284538877,0
0.4876721957601576,0.6827684983077513,-0.2953049620374842,-0.7587235819198439,-0.2413069905983506,0.5664030990927471,0.2624823114344157,0.8989733018115014,-0.4275793547496764,-1.2012409256417242,0.693098049085943,0.751008254696625,-0.2207157359308862,4.161250140864327,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,0.5285938284538877,0
0.1528448496145567,0.6827684983077513,0.9110145184861924,3.6709660656747256,0.2223855142864937,0.5664030990927471,-0.3450297521328715,0.2454466506610759,-0.4275793547496764,-1.2012409256417242,-0.7446825436339072,2.1061333423723534,0.3207404701916998,1.506642064637267,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,1.5683536132928195,-0.8082482349836,-0.3660546408931315,0
0.4876721957601576,-0.1454044024173912,-0.3352835115249736,0.6669801742663304,-0.2389816840866758,1.482437740835338,0.2624823114344157,0.2454466506610759,-0.4275793547496764,-0.92728103487037,-0.3852373954539446,0.751008254696625,-0.2207157359308862,-0.4843139925330286,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,1.423242297800907,0
0.1528448496145567,-0.2959812934583263,-0.2841954629626828,0.5977587698785106,-0.205882269062737,-0.3496315426498438,-0.3450297521328715,0.2454466506610759,-0.4275793547496764,-0.6533211440990158,-0.025792247273982,0.5574189564572353,-0.2207157359308862,-0.4843139925330286,-0.3380421790407043,0.8624077311870958,0.1687029501349997,1.5683536132928195,0.277705803814878,0.5285938284538877,0
-0.1819824965310441,0.4569031617463488,-0.2306038653131129,0.0570380481426229,-0.2095061611289549,-0.3496315426498438,0.2624823114344157,-0.4080800004893495,-0.4275793547496764,-0.3793612533276614,-0.3852373954539446,-0.4105275347397136,1.9451090885594584,-0.4843139925330286,-0.3380421790407043,2.281696836532693,-0.2149791065956419,-0.4820887354233417,2.992590900811073,-0.3660546408931315,0
-0.516809842676645,0.4569031617463488,0.0845694940026424,-0.8164266331607932,-0.0790387877933583,-0.3496315426498438,-0.3450297521328715,0.2454466506610759,1.2361700157119355,-0.1054013625563072,0.693098049085943,-0.6041168329791033,-0.7621719420534724,-0.4843139925330286,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.8082482349836,0.5285938284538877,0
-0.516809842676645,-0.8230004121015989,-0.3507742215025135,0.5733844382501979,-0.2227137984580643,1.482437740835338,-0.9525418157001588,0.2454466506610759,-0.4275793547496764,-0.92728103487037,-0.7446825436339072,0.3638296582178454,-0.7621719420534724,-0.4843139925330286,-1.1015512385981572,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,0.820682823214117,-0.3660546408931315,1
-0.1819824965310441,0.1557493796644787,-0.3315673058485435,0.8663685442563737,-0.2449879013317254,0.5664030990927471,-0.3450297521328715,-0.4080800004893495,-0.4275793547496764,0.4425184189864014,-0.7446825436339072,0.751008254696625,0.8621966763142859,-0.4843139925330286,2.7159940591891067,0.1527631785142971,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,-0.3660546408931315,1
0.1528448496145567,-0.0701159568969237,-0.0562551421568114,-0.491199996993069,-0.1003210048110727,0.5664030990927471,7.552627074241862,-1.061606651639775,0.6815868922247318,-0.6533211440990158,-0.3852373954539446,-1.3784740259366624,1.403652882436872,-0.4843139925330286,1.952484999631654,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.8082482349836,-0.3660546408931315,0
-0.516809842676645,0.9086338348691538,-0.274494210249476,-0.4113045811831546,-0.2381894436536896,1.482437740835338,0.2624823114344157,2.206026604112352,-0.4275793547496764,0.4425184189864014,0.3336529009059804,1.525365447654184,-0.2207157359308862,-0.4843139925330286,-0.3380421790407043,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,0.820682823214117,-0.3660546408931315,0
-0.516809842676645,-0.4465581844992613,-0.0415859092235349,1.993108828024902,-0.053362014182112,0.5664030990927471,0.2624823114344157,0.8989733018115014,-0.4275793547496764,-1.2012409256417242,-0.3852373954539446,-0.6041168329791033,-0.7621719420534724,0.1793380265237365,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,1.5683536132928195,-0.8082482349836,0.5285938284538877,0
-0.516809842676645,0.3063262707054138,-0.1882782385562992,-0.3141166394713181,-0.1857934143750183,-0.3496315426498438,1.4775064385689902,-1.061606651639775,-0.4275793547496764,0.99043820052911,0.3336529009059804,-0.4105275347397136,1.9451090885594584,0.1793380265237365,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.8082482349836,0.5285938284538877,0
-0.1819824965310441,0.6827684983077513,-0.2099495853430596,-0.4835058663804314,-0.2084975656791363,0.5664030990927471,-0.3450297521328715,0.8989733018115014,-0.4275793547496764,2.086277763614527,-1.1041276918138698,-0.6041168329791033,-0.7621719420534724,0.1793380265237365,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,-0.3660546408931315,1
-0.516809842676645,0.8333453893486863,-0.281339852285005,0.1472254864461536,-0.2391479002450509,-0.3496315426498438,0.869994375001703,0.2454466506610759,0.1270037687375276,2.360237654385881,1.0525431972659056,-0.023348938260934,0.8621966763142859,-0.4843139925330286,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.8082482349836,-0.3660546408931315,0
0.1528448496145567,-1.3500195307448717,-0.3715849732905216,1.479022770319145,-0.205995508710045,1.482437740835338,-0.9525418157001588,0.2454466506610759,-0.4275793547496764,-1.2012409256417242,-0.7446825436339072,-0.2169382365003238,-0.7621719420534724,-0.4843139925330286,-1.1015512385981572,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.8082482349836,0.5285938284538877,0
0.1528448496145567,-0.5971350755401963,-0.2399139384814324,0.8878018799473002,-0.1611822248992142,0.5664030990927471,0.2624823114344157,-1.061606651639775,-0.4275793547496764,-0.1054013625563072,-0.7446825436339072,0.1702403599784557,0.8621966763142859,-0.4843139925330286,-0.3380421790407043,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,0.277705803814878,-0.3660546408931315,1
-0.516809842676645,-0.7477119665811314,-0.2405789437077409,-0.9158681660953276,-0.1490096445238543,-1.2656661843924348,-0.9525418157001588,-0.4080800004893495,-0.4275793547496764,-1.2012409256417242,-0.7446825436339072,0.9445975529360148,-0.7621719420534724,-0.4843139925330286,-1.1015512385981572,-0.5568813741585016,7.074979971286549,-0.4820887354233417,0.820682823214117,-0.3660546408931315,0
-0.516809842676645,-0.5971350755401963,0.4147641478420728,-0.9240964160290228,0.2615884165089391,-1.2656661843924348,-0.9525418157001588,-0.4080800004893495,0.1270037687375276,-1.2012409256417242,-0.025792247273982,-0.023348938260934,-0.2207157359308862,0.8429900455805017,-1.1015512385981572,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.8082482349836,0.5285938284538877,0
-0.1819824965310441,2.4896911907989714,-0.1626950963206652,-0.6230021809711168,-0.2325886124575812,1.482437740835338,0.869994375001703,2.206026604112352,-0.4275793547496764,2.634197545157236,2.4903237899857555,1.3317761494147944,-0.7621719420534724,2.170294083694032,1.1889759400742013,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,0.277705803814878,-0.3660546408931315,0
-0.1819824965310441,0.0804609341440112,-0.2501628425574815,-0.4562486038778495,-0.2045244180882292,-0.3496315426498438,0.2624823114344157,0.2454466506610759,-0.4275793547496764,0.4425184189864014,1.0525431972659056,0.751008254696625,0.3207404701916998,-0.4843139925330286,-1.1015512385981572,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,0.820682823214117,-0.3660546408931315,0
-0.1819824965310441,-0.1454044024173912,-0.3510871651384233,1.1913409856701918,-0.2472119304133549,-0.3496315426498438,-0.3450297521328715,-0.4080800004893495,0.1270037687375276,0.99043820052911,-0.025792247273982,0.5574189564572353,-0.7621719420534724,-0.4843139925330286,-0.3380421790407043,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,0.5285938284538877,0
-0.1819824965310441,0.7580569438282189,0.5823454648718227,1.8219238843023056,0.0866872490492429,0.5664030990927471,0.2624823114344157,0.2454466506610759,-0.4275793547496764,0.4425184189864014,-0.7446825436339072,0.1702403599784557,-0.2207157359308862,0.1793380265237365,-0.3380421790407043,0.1527631785142971,-0.2149791065956419,1.5683536132928195,0.820682823214117,-0.3660546408931315,0
-0.516809842676645,1.4356529535124265,0.1342492962033385,-0.6199093149079962,-0.1204889378362767,0.5664030990927471,0.2624823114344157,0.8989733018115014,-0.4275793547496764,0.99043820052911,-0.025792247273982,1.3317761494147944,0.3207404701916998,-0.4843139925330286,0.4254668805167484,2.281696836532693,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,-0.3660546408931315,0
-0.516809842676645,0.3816147162258813,0.0792885701466628,-0.8106728759280669,-0.0752956373214578,-0.3496315426498438,0.2624823114344157,-0.4080800004893495,-0.4275793547496764,-1.2012409256417242,-0.025792247273982,-0.2169382365003238,1.403652882436872,0.1793380265237365,1.1889759400742013,0.8624077311870958,-0.2149791065956419,-0.4820887354233417,-0.8082482349836,-0.3660546408931315,0
-0.516809842676645,0.6074800527872838,-0.1727484106242706,-0.964876435587414,-0.1914580237440517,0.5664030990927471,0.2624823114344157,0.8989733018115014,-0.4275793547496764,0.168558528215047,-0.7446825436339072,0.751008254696625,0.3207404701916998,0.1793380265237365,0.4254668805167484,1.5720522838598945,0.1687029501349997,-0.4820887354233417,-0.8082482349836,-0.3660546408931315,0
0.1528448496145567,-1.6511733128267414,-0.2603335107245532,2.0953355215635594,-0.0061568309802871,-0.3496315426498438,0.2624823114344157,-1.061606651639775,-0.4275793547496764,-1.2012409256417242,-1.1041276918138698,-1.3784740259366624,0.3207404701916998,-0.4843139925330286,-0.3380421790407043,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,0.277705803814878,-0.3660546408931315,1
0.1528448496145567,-0.1454044024173912,-0.3661084596620984,1.2577390250603293,-0.2550347388030697,2.398472382577929,-0.9525418157001588,-0.4080800004893495,-0.4275793547496764,-1.2012409256417242,-0.025792247273982,1.1381868511754043,-0.2207157359308862,-0.4843139925330286,-0.3380421790407043,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,-0.3660546408931315,1
-0.516809842676645,0.3063262707054138,-0.1882782385562992,-0.1059196333822828,-0.1857934143750183,-0.3496315426498438,1.4775064385689902,-1.061606651639775,-0.4275793547496764,0.99043820052911,0.3336529009059804,-0.4105275347397136,1.9451090885594584,0.1793380265237365,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.8082482349836,0.5285938284538877,0
-0.1819824965310441,2.263825854237569,0.22124762698629,-0.6929211496172345,-0.1306791832630469,0.5664030990927471,0.2624823114344157,1.5524999529619268,-0.4275793547496764,0.4425184189864014,3.9281043827056057,1.525365447654184,-0.2207157359308862,-0.4843139925330286,-1.1015512385981572,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,0.820682823214117,0.5285938284538877,0
-0.1819824965310441,-0.4465581844992613,-0.1204477054728291,-0.8239390164190269,-0.1005161647534484,-0.3496315426498438,-0.3450297521328715,-1.061606651639775,-0.4275793547496764,0.4425184189864014,0.3336529009059804,0.1702403599784557,-0.2207157359308862,-0.4843139925330286,-1.1015512385981572,-0.5568813741585016,-0.2149791065956419,1.5683536132928195,-0.8082482349836,0.5285938284538877,0
-0.516809842676645,-1.6511733128267414,-0.3751838251034854,-0.5013276572473911,-0.1747176094836683,-1.2656661843924348,-0.9525418157001588,-1.7151333027902005,1.2361700157119355,-0.1054013625563072,0.3336529009059804,-1.3784740259366624,-0.2207157359308862,-0.4843139925330286,-1.1015512385981572,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.8082482349836,-0.3660546408931315,0
-0.516809842676645,1.4356529535124265,0.1342492962033385,-0.4785253337433304,-0.1204889378362767,0.5664030990927471,0.2624823114344157,0.8989733018115014,-0.4275793547496764,0.99043820052911,-0.025792247273982,1.3317761494147944,0.3207404701916998,-0.4843139925330286,0.4254668805167484,2.281696836532693,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,-0.3660546408931315,0
0.1528448496145567,-0.1454044024173912,-0.3352835115249736,0.1101657353758156,-0.2389816840866758,1.482437740835338,0.2624823114344157,0.2454466506610759,-0.4275793547496764,-0.92728103487037,-0.3852373954539446,0.751008254696625,-0.2207157359308862,-0.4843139925330286,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,-0.265271215584361,1.423242297800907,0
-0.1819824965310441,1.059210725910089,-0.2149175655631293,0.5424327654569928,-0.2206335401402542,-0.3496315426498438,0.2624823114344157,2.8595532552627776,-0.4275793547496764,-0.3793612533276614,2.4903237899857555,-0.2169382365003238,-0.2207157359308862,0.1793380265237365,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,-0.4820887354233417,0.820682823214117,1.423242297800907,0
-0.1819824965310441,1.059210725910089,-0.1765037342551894,-0.4650610256929928,-0.2074386192072035,1.482437740835338,-0.3450297521328715,0.8989733018115014,-0.4275793547496764,0.4425184189864014,-0.3852373954539446,2.686901237090523,-0.7621719420534724,2.170294083694032,0.4254668805167484,-0.5568813741585016,-0.2149791065956419,1.5683536132928195,0.277705803814878,-0.3660546408931315,0
-0.1819824965310441,-1.1994426397039364,-0.2025171739901996,0.1867352341932433,-0.0572667608943393,-1.2656661843924348,-0.3450297521328715,-0.4080800004893495,-0.4275793547496764,-0.6533211440990158,-0.3852373954539446,-0.023348938260934,-0.7621719420534724,-0.4843139925330286,-1.1015512385981572,-0.5568813741585016,-0.2149791065956419,1.5683536132928195,-0.8082482349836,-0.3660546408931315,0
