Total_Price,Nbr_trips_per_wk,Total_Exp_wk_perc,Raw_meats_wk,Vegetables_wk,Cooking_base_wk,Breakfast_wk,Transport_wk,Electronics_wk,Education_wk,Cosmetics_and_selfcare_wk,Clothes_and_shoes_wk
-0.1655080869394976,-0.23562878682083255,-0.1361223350320318,-0.40808000048934956,0.36382965821784546,0.17933802652373657,0.1527631785142971,-0.21497910659564196,-0.2343698344348961,1.2958137842369835,-0.265271215584361,-0.3362702386727878
-0.20029301743784667,0.049651907019546936,-0.29233787214907675,2.206026604112352,1.525365447654184,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.820682823214117,-0.3362702386727878
-0.17919764023239626,-1.3767515621823505,0.6580326621325366,0.2454466506610759,1.1381868511754045,0.17933802652373657,0.1527631785142971,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
-0.2774931212535375,-0.520909480661212,-0.6048854232284235,-0.40808000048934956,-1.3784740259366624,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,0.48977577030039826,-0.8082482349836,-0.3362702386727878
-0.19894650399920089,-0.8061901745015916,-0.4042553043379763,0.2454466506610759,-0.02334893826093406,-0.4843139925330286,2.991341389205492,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
-0.1619173844364422,-1.3767515621823505,1.4933061164582122,-0.40808000048934956,-1.3784740259366624,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.820682823214117,-0.3362702386727878
-0.16124412771711932,-1.091470868341971,-0.40779418698723047,-1.061606651639775,0.1702403599784557,-0.4843139925330286,0.1527631785142971,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
-0.10940336032925718,-0.23562878682083255,-0.5004960112616509,-1.061606651639775,0.1702403599784557,0.17933802652373657,-0.5568813741585016,0.5523850068656413,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.32619202395122615,-0.23562878682083255,-0.9425614809692985,1.5524999529619268,0.9445975529360148,4.161250140864327,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
-0.09818241500720909,1.190774682381065,-0.6199093149079962,0.8989733018115014,1.3317761494147944,-0.4843139925330286,2.281696836532693,-0.21497910659564196,-0.2343698344348961,5.326003853919909,-0.265271215584361,-0.3362702386727878
-0.17246507303916742,-1.091470868341971,0.41576611407705627,0.2454466506610759,0.36382965821784546,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,0.48977577030039826,0.820682823214117,-0.3362702386727878
-0.19558022040258644,-0.520909480661212,0.2528445917299224,-0.40808000048934956,-0.6041168329791033,0.8429900455805017,1.5720522838598945,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,1.3636598426133562,-0.3362702386727878
-0.23821981262636918,-0.23562878682083255,-0.8499020542908996,0.8989733018115014,-0.6041168329791033,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,0.48977577030039826,-0.265271215584361,3.105245485244025
-0.3089117681552721,-1.66203225602273,4.406291215495889,-1.7151333027902005,-1.3784740259366624,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.20388371994090204,-0.23562878682083255,-0.07290042882102853,0.2454466506610759,-0.02334893826093406,-0.4843139925330286,1.5720522838598945,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
0.027267753693288422,-1.091470868341971,0.20892561445944,-1.061606651639775,0.1702403599784557,-0.4843139925330286,0.1527631785142971,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
-0.06923237607632507,-0.520909480661212,0.10131675273441847,-0.40808000048934956,-0.4105275347397136,-0.4843139925330286,2.281696836532693,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,2.992590900811073,-0.3362702386727878
-0.21016744932124895,-0.520909480661212,-0.9495590771141463,-1.7151333027902005,-1.3784740259366624,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.31452224081629615,0.620213294700306,-0.6899915254931678,-1.7151333027902005,-1.3784740259366624,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.21016744932124895,-0.520909480661212,0.03191735508488885,0.8989733018115014,-0.6041168329791033,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.277705803814878,-0.3362702386727878
-0.2965687283010192,-0.520909480661212,-0.719203730875113,-0.40808000048934956,-1.3784740259366624,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,0.48977577030039826,-0.8082482349836,-0.3362702386727878
-0.14284177738896048,0.620213294700306,-0.791679379112189,-0.40808000048934956,-0.02334893826093406,0.8429900455805017,-0.5568813741585016,-0.21497910659564196,1.187039809591557,-0.3162622436361868,-0.8082482349836,1.958073577271754
-0.2999350118976336,-0.520909480661212,-0.7587235819198439,0.8989733018115014,0.751008254696625,4.161250140864327,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
6.477291543712967,-0.520909480661212,3.6709660656747256,0.2454466506610759,2.1061333423723534,1.5066420646372667,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.1145649951773993,-0.520909480661212,0.6669801742663304,0.2454466506610759,0.751008254696625,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
-0.03714047245526751,-0.520909480661212,0.5977587698785106,0.2454466506610759,0.5574189564572353,-0.4843139925330286,0.8624077311870958,0.1687029501349997,-0.2343698344348961,-0.3162622436361868,0.277705803814878,-0.3362702386727878
-0.0802289024919322,-0.520909480661212,0.05703804814262295,-0.40808000048934956,-0.4105275347397136,-0.4843139925330286,2.281696836532693,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,2.992590900811073,-0.3362702386727878
-0.23305817777822704,2.0466167639022035,-0.8164266331607932,0.2454466506610759,-0.6041168329791033,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,1.187039809591557,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.15338946599168568,-1.091470868341971,0.5733844382501979,0.2454466506610759,0.36382965821784546,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,0.48977577030039826,0.820682823214117,-0.3362702386727878
-0.07978006467905023,-1.091470868341971,0.8663685442563737,-0.40808000048934956,0.751008254696625,-0.4843139925330286,0.1527631785142971,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
-0.12084872455774621,-0.520909480661212,-0.491199996993069,-1.061606651639775,-1.3784740259366624,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.22430584042702956,0.049651907019546936,-0.41130458118315466,2.206026604112352,1.525365447654184,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.820682823214117,-0.3362702386727878
1.0016946454599438,-0.23562878682083255,1.993108828024902,0.8989733018115014,-0.6041168329791033,0.17933802652373657,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.14127084504387374,-0.23562878682083255,-0.3141166394713181,-1.061606651639775,-0.4105275347397136,0.17933802652373657,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,0.48977577030039826,-0.8082482349836,-0.3362702386727878
-0.20298604431513817,-0.8061901745015916,-0.4835058663804314,0.8989733018115014,-0.6041168329791033,0.17933802652373657,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
-0.11995104893198238,-0.520909480661212,0.14722548644615363,0.2454466506610759,-0.02334893826093406,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.09863125282009101,-0.520909480661212,1.479022770319145,0.2454466506610759,-0.21693823650032382,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
0.10738530329271173,-1.091470868341971,0.8878018799473002,-1.061606651639775,0.1702403599784557,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.277705803814878,-0.3362702386727878
-0.3228257403546117,-0.520909480661212,-0.9158681660953277,-0.40808000048934956,0.9445975529360148,-0.4843139925330286,-0.5568813741585016,7.074979971286549,-0.2343698344348961,-0.3162622436361868,0.820682823214117,-0.3362702386727878
-0.2662721759314894,0.620213294700306,-0.9240964160290227,-0.40808000048934956,-0.02334893826093406,0.8429900455805017,-0.5568813741585016,-0.21497910659564196,1.187039809591557,-0.3162622436361868,-0.8082482349836,1.958073577271754
-0.22138839464329704,0.33493260085992643,-0.6230021809711168,2.206026604112352,1.3317761494147944,2.170294083694032,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.277705803814878,-0.3362702386727878
-0.21914420557888745,0.049651907019546936,-0.4562486038778495,0.2454466506610759,0.751008254696625,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.820682823214117,-0.3362702386727878
-0.07933122686616832,0.049651907019546936,1.1913409856701918,-0.40808000048934956,0.5574189564572353,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
2.795923802455432,0.33493260085992643,1.8219238843023058,0.2454466506610759,0.1702403599784557,0.17933802652373657,0.1527631785142971,-0.21497910659564196,2.60844945361801,-0.3162622436361868,0.820682823214117,-0.3362702386727878
-0.09818241500720909,1.190774682381065,-0.6199093149079962,0.8989733018115014,1.3317761494147944,-0.4843139925330286,2.281696836532693,-0.21497910659564196,-0.2343698344348961,5.326003853919909,-0.265271215584361,-0.3362702386727878
-0.23081398871381742,-0.23562878682083255,-0.8106728759280669,-0.40808000048934956,-0.21693823650032382,0.17933802652373657,0.8624077311870958,-0.21497910659564196,-0.2343698344348961,0.48977577030039826,-0.8082482349836,-0.3362702386727878
-0.33135365879936823,1.190774682381065,-0.964876435587414,0.8989733018115014,0.751008254696625,0.17933802652373657,1.5720522838598945,0.1687029501349997,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,0.8109016692994832
0.328213507230618,-0.8061901745015916,2.0953355215635594,-1.061606651639775,-1.3784740259366624,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,0.48977577030039826,0.277705803814878,-0.3362702386727878
-0.10738359017128853,-1.091470868341971,1.2577390250603293,-0.40808000048934956,1.1381868511754045,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
-0.0802289024919322,-0.23562878682083255,-0.10591963338228286,-1.061606651639775,-0.4105275347397136,0.17933802652373657,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,0.48977577030039826,-0.8082482349836,-0.3362702386727878
-0.11546267080316314,0.620213294700306,-0.6929211496172345,1.5524999529619268,1.525365447654184,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,8.294088029723822,-0.3162622436361868,0.820682823214117,-0.3362702386727878
-0.2774931212535375,0.33493260085992643,-0.8239390164190269,-1.061606651639775,0.1702403599784557,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.2965687283010192,0.620213294700306,-0.5013276572473911,-1.7151333027902005,-1.3784740259366624,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.008414852430824437,1.190774682381065,-0.47852533374333045,0.8989733018115014,1.3317761494147944,-0.4843139925330286,2.281696836532693,-0.21497910659564196,-0.2343698344348961,5.326003853919909,-0.265271215584361,-0.3362702386727878
-0.19109184227376724,-0.520909480661212,0.11016573537581563,0.2454466506610759,0.751008254696625,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
0.06609222450757479,1.190774682381065,0.5424327654569928,2.8595532552627776,-0.21693823650032382,0.17933802652373657,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.820682823214117,-0.3362702386727878
-0.17874880241951432,-0.23562878682083255,-0.46506102569299285,0.8989733018115014,2.686901237090523,2.170294083694032,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.277705803814878,-0.3362702386727878
-0.012454392746761741,-0.520909480661212,0.18673523419324337,-0.40808000048934956,-0.02334893826093406,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,0.8109016692994832
-0.2797373103179471,-0.520909480661212,-0.5902975392043482,0.2454466506610759,-0.4105275347397136,-0.4843139925330286,1.5720522838598945,0.1687029501349997,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,0.8109016692994832
-0.1655080869394976,-0.8061901745015916,-0.5328911182579951,-0.40808000048934956,-1.1848847276972727,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.23238492105890418,-0.8061901745015916,-0.13441168642287932,-0.40808000048934956,1.3317761494147944,0.17933802652373657,0.8624077311870958,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.277705803814878,-0.3362702386727878
-0.1993953418120828,-0.23562878682083255,-0.3009635862047587,-0.40808000048934956,0.36382965821784546,0.17933802652373657,0.1527631785142971,-0.21497910659564196,-0.2343698344348961,1.2958137842369835,-0.265271215584361,-0.3362702386727878
-0.2550512306094413,-0.23562878682083255,-0.21761291397882884,0.8989733018115014,-0.4105275347397136,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.277705803814878,-0.3362702386727878
-0.1637127356879699,1.190774682381065,-0.6318322912187855,0.2454466506610759,1.7189547458935739,3.4975981218075622,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
0.11187368142153103,-0.520909480661212,0.34148738132823964,-0.40808000048934956,-0.21693823650032382,0.17933802652373657,1.5720522838598945,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,1.958073577271754
-0.2139825707307453,-0.520909480661212,0.5543821126218695,-0.40808000048934956,-0.21693823650032382,-0.4843139925330286,0.8624077311870958,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.277705803814878,-0.3362702386727878
-0.09818241500720909,1.190774682381065,-0.6199093149079962,0.8989733018115014,1.3317761494147944,-0.4843139925330286,2.281696836532693,-0.21497910659564196,-0.2343698344348961,5.326003853919909,-0.265271215584361,-0.3362702386727878
-0.2537047171707955,0.049651907019546936,-0.5569554118697355,2.206026604112352,1.525365447654184,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.820682823214117,-0.3362702386727878
-0.12152198127706913,0.620213294700306,-0.03252775976712977,-0.40808000048934956,0.751008254696625,0.17933802652373657,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.2929780257979638,0.620213294700306,-0.886298287269459,0.8989733018115014,3.8484370265268613,4.161250140864327,-0.5568813741585016,0.1687029501349997,-0.2343698344348961,-0.3162622436361868,0.277705803814878,-0.3362702386727878
2.9837624271465173,-0.520909480661212,2.8235941837050107,-0.40808000048934956,0.1702403599784557,-0.4843139925330286,-0.5568813741585016,8.226026141478474,1.187039809591557,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
0.9341445546212145,-0.23562878682083255,0.8928215837749917,0.8989733018115014,-0.6041168329791033,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,0.48977577030039826,-0.265271215584361,3.105245485244025
-0.20769884135039834,-0.23562878682083255,-0.540683969627033,-1.061606651639775,-0.4105275347397136,0.17933802652373657,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,0.48977577030039826,-0.8082482349836,-0.3362702386727878
-0.180544153671042,-0.23562878682083255,-0.08553851802297285,0.2454466506610759,-1.3784740259366624,0.17933802652373657,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,1.3636598426133562,-0.3362702386727878
-0.16124412771711932,-0.23562878682083255,-0.5354107973641303,0.8989733018115014,-0.9912954294578828,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,2.1018517981735685,1.3636598426133562,-0.3362702386727878
-0.21465582745006823,-0.23562878682083255,-0.5701119077044969,-0.40808000048934956,0.1702403599784557,-0.4843139925330286,0.8624077311870958,-0.21497910659564196,-0.2343698344348961,6.132041867856494,1.3636598426133562,-0.3362702386727878
0.03961079354754133,-0.520909480661212,-0.843467569896513,-0.40808000048934956,-0.6041168329791033,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,1.3636598426133562,-0.3362702386727878
-0.2415860962229836,-0.8061901745015916,-0.39397098209705117,0.2454466506610759,1.1381868511754045,-0.4843139925330286,1.5720522838598945,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
1.2036716612568095,-0.23562878682083255,1.403121178105315,-0.40808000048934956,-0.7977061312184931,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,2.60844945361801,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.3181129433193515,-0.23562878682083255,-0.8784537972668278,-0.40808000048934956,0.36382965821784546,0.17933802652373657,0.1527631785142971,-0.21497910659564196,-0.2343698344348961,1.2958137842369835,-0.265271215584361,-0.3362702386727878
-0.2981396606461059,-0.8061901745015916,-0.6499124626486897,0.8989733018115014,-0.6041168329791033,0.17933802652373657,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.277705803814878,-0.3362702386727878
-0.21465582745006823,-0.520909480661212,-0.5813154677188082,0.2454466506610759,-0.21693823650032382,1.5066420646372667,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,2.449613881411834,-0.3362702386727878
-0.19266277461885398,-1.091470868341971,0.14753704654210814,0.8989733018115014,0.1702403599784557,1.5066420646372667,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
-0.20680116572463453,-0.8061901745015916,-0.2544538098429769,1.5524999529619268,0.5574189564572353,0.17933802652373657,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.820682823214117,0.8109016692994832
-0.24607447435180282,1.190774682381065,-0.6894691076408946,0.8989733018115014,0.751008254696625,0.17933802652373657,1.5720522838598945,0.1687029501349997,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,0.8109016692994832
0.059135238407905015,-0.23562878682083255,-0.1369047722586991,-1.061606651639775,0.1702403599784557,0.17933802652373657,-0.5568813741585016,0.5523850068656413,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.31901061894511534,-0.23562878682083255,-0.8109972715746565,-1.061606651639775,1.1381868511754045,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,1.3636598426133562,-0.3362702386727878
-0.12062430565130526,-0.23562878682083255,0.08221044797820225,-0.40808000048934956,0.36382965821784546,0.17933802652373657,0.1527631785142971,-0.21497910659564196,-0.2343698344348961,1.2958137842369835,-0.265271215584361,-0.3362702386727878
-0.18862323430291666,0.620213294700306,-0.360502339347869,-1.7151333027902005,-1.1848847276972727,-0.4843139925330286,0.1527631785142971,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
-0.17785112679375048,-0.8061901745015916,0.2737839148173954,0.8989733018115014,-0.6041168329791033,0.17933802652373657,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.277705803814878,-0.3362702386727878
-0.0449951341807012,-0.520909480661212,0.11248982884107336,0.8989733018115014,-0.7977061312184931,1.5066420646372667,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.277705803814878,-0.3362702386727878
-0.22251048917550184,0.33493260085992643,-0.626505450263724,2.206026604112352,1.3317761494147944,2.170294083694032,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,0.277705803814878,-0.3362702386727878
-0.16348831678152895,-0.520909480661212,-0.7825766125158015,-1.061606651639775,-0.02334893826093406,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.3226013214481707,0.049651907019546936,-0.8242784759440684,-0.40808000048934956,0.5574189564572353,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
-0.29454895814305054,-0.23562878682083255,-0.48262176146808067,-1.7151333027902005,-1.3784740259366624,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
0.20276333853012043,-0.520909480661212,-0.3779699067214588,-0.40808000048934956,0.1702403599784557,-0.4843139925330286,-0.5568813741585016,8.226026141478474,1.187039809591557,-0.3162622436361868,-0.8082482349836,-0.3362702386727878
-0.22251048917550184,-0.8061901745015916,-0.45801008828169104,0.2454466506610759,-0.21693823650032382,0.8429900455805017,-0.5568813741585016,-0.21497910659564196,1.187039809591557,-0.3162622436361868,0.820682823214117,-0.3362702386727878
-0.2662721759314894,-0.520909480661212,-0.5714949159912892,0.8989733018115014,0.751008254696625,4.161250140864327,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
-0.20747442244395745,1.4760553762214443,-0.9701186681617701,-0.40808000048934956,-1.3784740259366624,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,1.3636598426133562,-0.3362702386727878
-0.030856743074920603,1.190774682381065,0.0055720173609789675,0.8989733018115014,0.751008254696625,0.17933802652373657,1.5720522838598945,0.1687029501349997,-0.2343698344348961,-0.3162622436361868,-0.8082482349836,0.8109016692994832
-0.19984417962496476,-0.23562878682083255,-0.33322846016421726,0.2454466506610759,0.751008254696625,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
-0.16528366803305664,-0.8061901745015916,-0.19717783032588596,-0.40808000048934956,0.1702403599784557,-0.4843139925330286,2.281696836532693,-0.21497910659564196,-0.2343698344348961,0.48977577030039826,-0.8082482349836,-0.3362702386727878
0.21622847291657818,2.9024588454233418,-0.1893496694070389,-0.40808000048934956,-1.3784740259366624,-0.4843139925330286,-0.5568813741585016,0.1687029501349997,-0.2343698344348961,1.2958137842369835,1.3636598426133562,0.8109016692994832
-0.3309048209864863,-0.8061901745015916,-0.9960939980361728,-0.40808000048934956,-0.4105275347397136,-0.4843139925330286,0.1527631785142971,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,-0.265271215584361,-0.3362702386727878
0.036468928857367855,-1.091470868341971,1.1840823052054803,-0.40808000048934956,-0.02334893826093406,-0.4843139925330286,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,0.48977577030039826,-0.8082482349836,-0.3362702386727878
0.09818412812863231,-0.23562878682083255,1.4802354165912361,0.2454466506610759,-1.3784740259366624,0.17933802652373657,-0.5568813741585016,-0.21497910659564196,-0.2343698344348961,-0.3162622436361868,1.3636598426133562,-0.3362702386727878
0.5553254405488711,0.049651907019546936,0.3285525248088677,1.5524999529619268,-0.4105275347397136,-0.4843139925330286,-0.5568813741585016,0.5523850068656413,-0.2343698344348961,-0.3162622436361868,0.277705803814878,0.8109016692994832
-0.3113803761261227,3.187739539263721,-0.9438243021756424,0.2454466506610759,-1.1848847276972727,-0.4843139925330286,-0.5568813741585016,0.5523850068656413,-0.2343698344348961,-0.3162622436361868,3.5355679202103123,-0.3362702386727878
